,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,Clusters,TestImg,Entropy_Uniform,PSNR_Uniform,SSIM_Uniform
56,Q0_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,2-Compatible In 3-point Line,D2,QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,8,lenna.bmp,0.5265238533495771,12.330884454972256,0.5301386768459214
57,Q0_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,2-Compatible In 3-point Line,D2,QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,16,lenna.bmp,1.090850141374203,13.345685783741528,0.6734010323163047
58,Q0_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,2-Compatible In 3-point Line,D2,QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,32,lenna.bmp,1.7731323762165727,22.448542918648855,0.9295848892716733
59,Q0_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,2-Compatible In 3-point Line,D2,QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,64,lenna.bmp,2.5818827133525146,27.41652626417231,0.9836318470594165
60,Q0_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,2-Compatible In 3-point Line,D2,QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,128,lenna.bmp,3.5486307573076967,33.70584673910835,0.9959488139294798
61,Q0_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,2-Compatible In 3-point Line,D2,QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,256,lenna.bmp,4.539501955378849,39.94667630325162,0.9989984563409372
62,Q0_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line,2-Compatible In 3-point Line,D2,QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,512,lenna.bmp,5.529287301603944,45.88613587409967,0.9997574039052184
63,Q0_IN_03_HL_BI_D2_FS,Dual Wavelet Frame In Sobolev Spaces,Best In 3-point Line,Biorthogonal In 5-point Line,D2,QuincunxRotation,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,8,lenna.bmp,1.0381511809309574,15.108945661934474,0.2885393983815492
64,Q0_IN_03_HL_BI_D2_FS,Dual Wavelet Frame In Sobolev Spaces,Best In 3-point Line,Biorthogonal In 5-point Line,D2,QuincunxRotation,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,16,lenna.bmp,0.6362733104996485,23.81977093022758,0.6041457477266943
65,Q0_IN_03_HL_BI_D2_FS,Dual Wavelet Frame In Sobolev Spaces,Best In 3-point Line,Biorthogonal In 5-point Line,D2,QuincunxRotation,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,32,lenna.bmp,1.506204719943861,29.5285058421467,0.8351888876376992
