,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,TestImg,PSNR_gaussian_bayes,SSIM_gaussian_bayes,PSNR_gaussian_visu,SSIM_gaussian_visu
3668,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",9,barbara.bmp,28.74355980719033,0.7935239849285844,28.465961754001967,0.8395861663764329
3669,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,barbara.bmp,28.735053677180602,0.7932313532165333,28.43626109858095,0.8393485303458268
3670,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,boats.bmp,27.276644512989435,0.6567304486335654,26.739250466274342,0.629616794852839
3671,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,boats.bmp,28.69719271780798,0.7265107961389382,28.2208874591428,0.6979157799297878
3672,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,boats.bmp,29.16028554408733,0.7509141305029248,28.960721451716253,0.7373348819368042
3673,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,boats.bmp,29.322260653380265,0.7597350179733163,29.346042110551753,0.7621443066102529
3674,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,boats.bmp,29.35984894173953,0.7616149959083943,29.470362694394858,0.7733542538139668
3675,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,boats.bmp,29.372417553941013,0.7622349962711754,29.52336976145622,0.7796886520866977
3676,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,boats.bmp,29.375115526765974,0.7622953342383209,29.525171127106194,0.7817438709362018
3677,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",8,boats.bmp,29.376034736013438,0.7623086974277721,29.527142898654198,0.7826917914728893
3678,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",9,boats.bmp,29.376145689255125,0.7623066323969366,29.520442266949484,0.7830599169880279
3679,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,boats.bmp,29.333181060796825,0.7602029009128777,29.508990329675097,0.7840719664651669
3680,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,BoatsColor.bmp,27.840405478475773,0.6617819402259651,27.25607899748851,0.6328267630895335
3681,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,BoatsColor.bmp,29.347076438897165,0.7338595107363096,28.575279920448132,0.6916262851495698
3682,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,BoatsColor.bmp,29.73570687659879,0.7543070104846006,29.278009310795774,0.7275202631725167
3683,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,BoatsColor.bmp,29.89345910648488,0.7629948605592188,29.659212334075153,0.7507165350622156
3684,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,BoatsColor.bmp,29.919814851955792,0.7643979187792267,29.77297925621056,0.7607469507768672
3685,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,BoatsColor.bmp,29.92494699350282,0.7644038355665872,29.787607834665604,0.7642898761291734
3686,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,BoatsColor.bmp,29.926502124365616,0.7644300033401928,29.79243288799887,0.7661992118729338
3687,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",8,BoatsColor.bmp,29.869455792123443,0.7614528953323071,29.79589445277869,0.768749289099019
3688,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",9,BoatsColor.bmp,29.86941725029462,0.7614488175684581,29.787789302369237,0.7690414251593971
3689,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,BoatsColor.bmp,29.86933515417097,0.7614434537020409,29.78040138737432,0.769039626210244
3690,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,bridge.bmp,26.37708782880192,0.7899688382158193,26.35144906802609,0.7893367196156887
3691,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,bridge.bmp,26.904628315474525,0.8134334923066955,26.31637450644086,0.7946133058916046
3692,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,bridge.bmp,27.010172665091243,0.8170847342525078,25.281003373746543,0.7375008001117245
3693,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,bridge.bmp,27.065579805763043,0.8191148054101761,24.803973260539685,0.7003585601024812
3694,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,bridge.bmp,27.071743288169806,0.8190087448128384,24.28955703742122,0.6549469060973565
3695,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,bridge.bmp,27.074191553078904,0.8189298778123973,24.06150575173505,0.6323245853453697
3696,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,bridge.bmp,27.07441822860089,0.8188938530623546,23.88485882687503,0.621208861450542
3697,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",8,bridge.bmp,27.074523908059444,0.8188777522123244,23.801754189892122,0.6162121749562841
3698,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",9,bridge.bmp,27.07455617153827,0.8188743075890734,23.745610534763237,0.6145971688122136
3699,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,bridge.bmp,27.07455773618973,0.8188727450121808,23.724921411898627,0.6138388258283626
3700,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,cameraman.bmp,27.542777648948057,0.6651601331745275,27.7114589846949,0.6661151096279201
3701,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,cameraman.bmp,28.306692376519646,0.7121991063725457,28.51948085485433,0.7272093762818722
3702,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,cameraman.bmp,28.540351658960873,0.7276097170670163,28.716372555640476,0.7630190991224709
3703,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,cameraman.bmp,28.602270490325225,0.7320156530373099,28.710817954253123,0.7870162063315027
3704,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,cameraman.bmp,28.620654323443233,0.7331596674511213,28.59656313559478,0.7955418245588647
3705,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,cameraman.bmp,28.62476837095199,0.7334212776319976,28.50483377143615,0.7993707157554398
3706,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,cameraman.bmp,28.62644382969186,0.733468969048474,28.43243024616493,0.8007013971759932
3707,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",8,cameraman.bmp,28.626822996659158,0.7334761355448829,28.393768949782057,0.8011839044804897
3708,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",9,cameraman.bmp,28.626897751214976,0.7334767906219652,28.372371828122777,0.8013746123044758
3709,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,cameraman.bmp,28.626905720796707,0.733476657553223,28.36015972512736,0.8015076363804132
3710,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,clown.bmp,28.924016724852528,0.7064915379274614,28.60075344565604,0.6932225368533755
3711,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,clown.bmp,30.209908182683662,0.7593077371805048,30.057360244159057,0.751780813130992
3712,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,clown.bmp,30.66254270133449,0.7802626417653172,30.81474377061855,0.7893945124823945
3713,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,clown.bmp,30.755283154164154,0.7848077563730014,30.94347692438983,0.803347537784202
3714,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,clown.bmp,30.784757969407647,0.7860446544006162,30.94552472403511,0.8086718106235949
3715,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,clown.bmp,30.790887974773256,0.7862844915913282,30.884353984684658,0.8100961230656288
3716,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,clown.bmp,30.791903166839873,0.7862701894762311,30.82780292247124,0.8095648546172994
3717,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",8,clown.bmp,30.791647684767685,0.7862392520448371,30.765458727419976,0.808515986459958
3718,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",9,clown.bmp,30.79144158068141,0.7862190868441228,30.727560943319485,0.8072687498090204
3719,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,clown.bmp,30.791385102026936,0.7862122938799825,30.713399124576185,0.8065791496576369
3720,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,couple.bmp,27.558754300967152,0.7172415202389082,27.871067874991176,0.7243503362447834
3721,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,couple.bmp,28.58966429173352,0.7684272287278867,28.89941316674293,0.7760009068648092
3722,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,couple.bmp,28.874934459864736,0.7823958615422709,29.025163363354714,0.7916692123843385
3723,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,couple.bmp,28.968097768934285,0.7872450725349388,28.891272516031524,0.7962579652927247
3724,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,couple.bmp,28.990348390439568,0.7881000415135195,28.66855910135245,0.791700596885328
3725,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,couple.bmp,28.996033217615405,0.7882350901285046,28.50195623662205,0.7862810071262569
3726,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,couple.bmp,28.99742366653118,0.7882318597580901,28.386635194682835,0.784077081388403
3727,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",8,couple.bmp,28.998057302761335,0.7882296606487701,28.324720028779367,0.7832546916118738
3728,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",9,couple.bmp,28.998187026879965,0.7882271317525914,28.28849414906209,0.7829446779001896
3729,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",10,couple.bmp,28.998196715202788,0.788225509925791,28.26756574130423,0.7827276622141759
3730,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,crowd.bmp,28.05130373336886,0.7229335767527092,27.713472460273245,0.6986927675056824
3731,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,crowd.bmp,29.57839712640078,0.7949951702948599,28.952038780492522,0.7498607038533239
3732,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,crowd.bmp,29.91506668165645,0.813366499275932,29.695182527683297,0.7858000302997319
3733,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,crowd.bmp,30.05911889393373,0.8213573795799868,30.065085761371027,0.8074238181119816
3734,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,crowd.bmp,30.079450178537265,0.8224425541312889,30.13890036888345,0.816307909456248
3735,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,crowd.bmp,30.086016905350228,0.8227254922865803,30.13805880647208,0.8199494290336026
3736,SD_IN_13_R3_BI_D2_FR,Frame-like Dual Wavelet System,Best In Rhomb-3,Biorthogonal In Rhomb-4,D2,SemiDyadic,1.0,4.0,2.0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",7,crowd.bmp,30.08657982026476,0.8227232643849327,30.105081497422784,0.821222827738167
