,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,TestImg,PSNR_gaussian_bayes,SSIM_gaussian_bayes,PSNR_snp_bayes,SSIM_snp_bayes,PSNR_gaussian_visu,SSIM_gaussian_visu,PSNR_snp_visu,SSIM_snp_visu
31,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,boats.bmp,28.839043027574185,0.7830607753382208,17.141382219040246,0.34806250300171887,28.52839643750102,0.7885047509108889,18.55601213902023,0.3463536092065042
32,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,BoatsColor.bmp,29.155340478333716,0.7734003929988535,17.415623079577117,0.3615109481095367,28.60537544881244,0.7821442616371218,18.806517059731537,0.35560637510969434
33,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,bridge.bmp,26.579943340348997,0.7874331221489317,18.50742459604698,0.5186060260566603,21.45264761352989,0.41324032752581785,20.19397152071957,0.35171362223763003
34,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,cameraman.bmp,29.015751005320784,0.7456005302875411,17.624789361685448,0.43441663809965514,28.196038346610045,0.8008435247070206,18.866572870557697,0.4180294683387693
35,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,clown.bmp,29.901186552882947,0.7791324452448374,17.358424559319936,0.41327259267314137,27.921860105738375,0.7258100845146437,18.921967762004716,0.36693444121225727
36,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,couple.bmp,28.61121681416277,0.7812984052326268,18.504384792768448,0.4090905178891784,25.98371563316491,0.6735772579466306,20.746637250097287,0.38126470133893686
37,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,crowd.bmp,28.878480737425857,0.8114628630155486,17.94367209623959,0.4218821554405674,27.628628182914717,0.7967570593044725,19.473004785045948,0.4194729161866715
38,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,girlface.bmp,29.047844169287522,0.7664435388370217,16.198407396278462,0.3152061259254656,28.65007293881564,0.7542333093680463,17.50633428924097,0.3090793871488479
39,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,goldhill.bmp,28.710664597451437,0.7621126041470027,17.507329625149794,0.3698136670607947,26.786180328560093,0.6712187960937572,19.79418149879524,0.33784870457373506
40,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,lenna.bmp,28.677424095404866,0.7704219009639804,17.147769584255034,0.339842019251876,27.24342049367476,0.7581745585772653,19.303993198467847,0.3476249150481877
